dataid,Energy_Audit__c,Duct_Leakage_Evaluation__c,Type__c,Fuel_Type__c,Manufacturer__c,Manufacturer_Other__c,Model__c,Model_Other__c,Manufacturing_Year__c,Location_of_Air_Handler__c,Type_of_Air_Handler__c,Gallons__c,Notes__c,BTUs__c,Seasonal_Energy_Efficiency_Rating__c,Annual_Fuel_Utilization_Efficiency__c,Combustion_Air_Provided__c,Timer_Attached__c,Water_Saving__c,Grill_in_Door__c,Closet_Door_Weatherstripped__c,Voltage__c,Amperage__c,Ice_Water_Dispenser_on_Door__c,Compartment_Configuration__c,Refrigerator_Coils__c,Water_Heater_Setpoint__c
7982,a0RG000000P8BB2MAN,a0SG000000Gecs5MAB,Air Condenser/Compressor,Electric,Carrier,,24ABA430A310,,2007,,,,,30000,14.00,,0,0,0,0,0,240,18.7,0,,,
7982,a0RG000000P8BB2MAN,,Refrigerator,Electric,LG,,LFX25960ST,,2007,,,,,,,,0,0,0,0,0,120,6.2,1,French Doors (Bottom Freezer),Underneath the Unit,
7982,a0RG000000P8BB2MAN,,Oven,Electric,Whirlpool,,GBS307PRS01,,2007,,,,,,,,0,0,0,0,0,240,21.6,0,,,
7982,a0RG000000P8BB2MAN,,Microwave,Electric,Whirlpool,,,GT4175SPS,2007,,,,,,,,0,0,0,0,0,120,13.8,0,,,
7982,a0RG000000P8BB2MAN,,Dishwasher,Electric,Whirlpool,,GU2455XTSS3,,2007,,,,,,,,0,0,0,0,0,120,9.6,0,,,
7982,a0RG000000P8BB2MAN,,Clotheswasher,Electric,LG,,WM2016CW,,2007,,,,,,,,0,0,0,0,0,120,5.0,0,,,
7982,a0RG000000P8BB2MAN,,Dryer,Gas,LG,,DLG2526W,,2007,,,,,,,,0,0,0,0,0,120,5.0,0,,,
7982,a0RG000000P8BB2MAN,,Water Heater,Gas,State Select,,GS650YBRT,,2007,,,50.00,"Gas appliance, no voltage, amperage, or wattage.",40000,,,1,0,0,0,0,,,0,,,120
7982,a0RG000000P8BB2MAN,a0SG000000Gecs5MAB,Furnace/Air Handler,Gas,Carrier,,58STA070-13112,,2007,Attic,Horizontal,,"120V, amperage and wattage not listed on label.",66000,,80.00,0,0,0,0,0,,,0,,,
9654,a0RG000000PosbKMAR,a0SG000000GeuRJMAZ,Air Condenser/Compressor,Electric,Rheem,,,FADC-030JAS,2000,,,,,30000,10.00,,0,0,0,0,0,240,19.0,0,,,
9654,a0RG000000PosbKMAR,a0SG000000GeuRJMAZ,Furnace/Air Handler,Gas,Rheem,,,Criterion,Pre-1993,Closet,Up Flow,,No Furnace or Air Handler Label visible.,,,,0,0,0,0,0,,,0,,,
9654,a0RG000000PosbKMAR,,Range,Gas,Kenmore,,,790.75403500,2005,,,,,,,,0,0,0,0,0,120,15.0,0,,,
9654,a0RG000000PosbKMAR,,Dishwasher,Electric,Kenmore,,,63017303402,2006,,,,,,,,0,0,0,0,0,120,12.0,0,,,
9654,a0RG000000PosbKMAR,,Refrigerator,Electric,Kenmore,,,79576283600,2007,,,,,,,,0,0,0,0,0,120,3.5,0,Freezer on Bottom,Underneath the Unit,
9654,a0RG000000PosbKMAR,,Clotheswasher,Electric,Whirlpool,,,GHW9400PL4,2006,,,,,,,,0,0,0,0,0,120,12.0,0,,,
9654,a0RG000000PosbKMAR,,Dryer,Electric,Whirlpool,,,GEW9250PL1,2006,,,,,,,,0,0,0,0,0,240,24.0,0,,,
9654,a0RG000000PosbKMAR,,Water Heater,Gas,GE,,,GG30T06AVJ00,2006,,,29.00,"Gas appliance, no voltage, amperage, or wattage.",32000,,,1,0,0,0,0,,,0,,,Warm
9932,a0RG000000PowaaMAB,a0SG000000GeveGMAR,Air Condenser/Compressor,Electric,Carrier,,,38TDB04B300,2005,,,,,48000,15.00,,0,0,0,0,0,240,26.0,0,,,
9932,a0RG000000PowaaMAB,,Clotheswasher,Electric,Kenmore,,,79640272900,2010,,,,,,,,0,0,0,0,0,120,10.0,0,,,
9932,a0RG000000PowaaMAB,,Dryer,Gas,Maytag,,,LDG9824AAE,1994,,,,,22000,,,0,0,0,0,0,120,6.0,0,,,
9932,a0RG000000PowaaMAB,,Dishwasher,Electric,Bosch,,,SHU66CO2,Post-1993,,,,Dishwasher from approximately 2012.,,,,0,0,0,0,0,120,11.3,0,,,
9932,a0RG000000PowaaMAB,a0SG000000GeveGMAR,Furnace/Air Handler,Electric,Ruud,,,CNPVP4821ATAABAA,2008,Closet,Up Flow,,120V Air handler/furnace. Label not accessible for furnace.,,,,0,0,0,0,0,,,0,,,
9932,a0RG000000PowaaMAB,,Oven,Electric,GE,,JKP15W0W2WW,,1998,,,,,,,,0,0,0,0,0,240,14.1,0,,,
9932,a0RG000000PowaaMAB,,Refrigerator,Electric,Kenmore,,,10656542400,2004,,,,,,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Behind the Unit,
9932,a0RG000000PowaaMAB,,Microwave,Electric,GE,,,JE1540WW03,1997,,,,,,,,0,0,0,0,0,120,12.5,0,,,
9343,a0RG000000Ppwc4MAB,,Microwave,Electric,GE,,,JVM1740DM1WW,2006,,,,,,,,0,0,0,0,0,120,13.1,,,,
9932,a0RG000000PowaaMAB,,Water Heater,Gas,Rheem,,,SG50T12HVG00,2007,,,50.00,"Gas appliance, no voltage, amperage, or wattage. Label inaccessible.",,,,1,0,0,1,1,,,0,,,Between warm and hot
4957,a0RG000000PpEuAMAV,a0SG000000GeyxQMAR,Air Condenser/Compressor,Electric,Lennox,,,13ACD-048-230-02,2006,,,,,48000,13.00,,0,0,0,0,0,240,25.7,0,,,
4957,a0RG000000PpEuAMAV,a0SG000000GeyyTMAR,Air Condenser/Compressor,Electric,Lennox,,,13ACD-030-230-02,2006,,,,,30000,13.00,,0,0,0,0,0,240,18.7,0,,,
4957,a0RG000000PpEuAMAV,,Clotheswasher,Electric,LG,,,WM3070HRA,2012,,,0.00,,0,,,0,0,0,0,0,120,10.0,0,,,
4957,a0RG000000PpEuAMAV,,Dryer,Electric,LG,,,DLEX3070R,2012,,,0.00,,0,,,0,0,0,0,0,240,26.0,0,,,
4957,a0RG000000PpEuAMAV,,Dishwasher,Electric,Whirlpool,,,GU2455XTSS0,2006,,,,,,,,0,0,0,0,0,120,9.8,,,,
4957,a0RG000000PpEuAMAV,a0SG000000GeyxQMAR,Furnace/Air Handler,Gas,Lennox,,Inaccessible,,2006,Attic,Horizontal,,"120V air handler/gas furnace, label inaccessible",,,,0,0,0,0,0,,,0,,,
4957,a0RG000000PpEuAMAV,a0SG000000GeyyTMAR,Furnace/Air Handler,Gas,Lennox,,,,2006,Attic,Horizontal,,"120V air handler/gas furnace, label inaccessible",,,,0,0,0,0,0,,,0,,,
4957,a0RG000000PpEuAMAV,,Microwave,Electric,Whirlpool,,GT4175SPS-2,,2006,,,,,,,,0,0,0,0,0,120,13.8,0,,,
4957,a0RG000000PpEuAMAV,,Oven,Electric,Whirlpool,,GBS307PRS01,,2006,,,N/A,,N/A,,,0,0,0,0,0,240,33.8,0,,,
4957,a0RG000000PpEuAMAV,,Refrigerator,Electric,KitchenAid,,,KSCS25INSS00,2005,,,,,,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Underneath the Unit,
4957,a0RG000000PpEuAMAV,,Water Heater,Gas,Rheem,,22V40SF1,,2006,,,40.00,"Gas appliance, no voltage or amperage. Setpoint not recorded.",38000,,,1,0,0,0,0,,,0,,,
4957,a0RG000000PpEuAMAV,,Water Heater,Gas,Rheem,,22V40SF1,,2006,,,40.00,"Gas appliance, no voltage or amperage. Setpoint not recorded.",38000,,,1,0,0,0,0,,,0,,,
2470,a0RG000000PpEuFMAV,a0SG000000Gez69MAB,Air Condenser/Compressor,Electric,Carrier,,24ABB430A300,,2008,,,,,30000,14.00,,0,0,0,0,0,240,18.7,0,,,
2470,a0RG000000PpEuFMAV,a0SG000000Gez69MAB,Furnace/Air Handler,Gas,Carrier,,58STA070-13112,,2008,Attic,Horizontal,,"Input capacity 66000 BTUs, output 54000 BTUs. Air Handler CNPHP3017ATAABAA.",66000,,80.00,0,0,0,0,0,120,7.2,0,,,
2470,a0RG000000PpEuFMAV,,Clotheswasher,Electric,Samsung,,,WF220ANWXAA,2010,,,,,,,,0,0,0,0,0,120,10.0,,,,
2470,a0RG000000PpEuFMAV,,Dryer,Electric,Samsung,,,DV220AEWXAA,2010,,,,,,,,0,0,0,0,0,240,22.5,0,,,
2470,a0RG000000PpEuFMAV,,Dishwasher,Electric,Whirlpool,,DU810SWPU3,,2008,,,,,,,,0,0,0,0,0,120,9.0,0,,,
2470,a0RG000000PpEuFMAV,,Microwave,Electric,Whirlpool,,,WMH1162XVS-2,2009,,,,,,,,0,0,0,0,0,120,8.3,0,,,
2470,a0RG000000PpEuFMAV,,Range,Gas,Whirlpool,,,WFG114SVB0,2008,,,,,,,,0,0,0,0,0,120,10.0,0,,,
2470,a0RG000000PpEuFMAV,,Refrigerator,Electric,Maytag,,,MSD2542VES01,2008,,,,,,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Underneath the Unit,
2470,a0RG000000PpEuFMAV,,Water Heater,Gas,State Select,,GS640YBRS,,2008,,,40.00,"Gas appliance, no voltage, amperage, or wattage.",40000,,,1,0,0,0,0,,,0,,,
3192,a0RG000000PpJBrMAN,a0SG000000GezvlMAB,Air Condenser/Compressor,Electric,Carrier,,25HPA536A310,,2009,,,,,36000,15.00,,0,0,0,0,0,240,35.0,,,,
3192,a0RG000000PpJBrMAN,,Clotheswasher,Electric,Kenmore,,,11042922203,,,,,,,,,0,0,0,0,0,,,,,,
3192,a0RG000000PpJBrMAN,,Dryer,Gas,Kenmore,,11092822103,,,,,,,22000,,,0,0,0,0,0,120,6.0,,,,
3192,a0RG000000PpJBrMAN,,Dishwasher,Electric,Bosch,,SHE68MO5UC/53,,,,,,,,,,0,0,0,0,0,120,12.0,,,,
3192,a0RG000000PpJBrMAN,a0SG000000GezvlMAB,Furnace/Air Handler,Electric,Carrier,,FX4CNF036,,2009,Attic,Horizontal,,,,,,0,0,0,0,0,240,60.0,,,,
3192,a0RG000000PpJBrMAN,,Microwave,Electric,Whirlpool,,GT4175SPS-3,,2009,,,,,,,,0,0,0,0,0,120,10.0,0,,,
3192,a0RG000000PpJBrMAN,,Oven,Electric,Whirlpool,,,RBS307PVS00,,,,,,,,,0,0,0,0,0,120,32.5,,,,
3192,a0RG000000PpJBrMAN,,Refrigerator,Electric,Whirlpool,,GC5SHAXVS00,,,,,,,,,,0,0,0,0,0,120,6.5,,,,
3192,a0RG000000PpJBrMAN,,Water Heater,Tankless,Noritz,,N0751MOD,,2008,,,0,,168000,,,0,0,0,0,0,,,0,,,
545,a0RG000000PpXsXMAV,a0SG000000Gf3zjMAB,Air Condenser/Compressor,Electric,Carrier,,24ABA442A320,,,,,,,42000,14.00,,0,0,0,0,0,240,40.0,,,,
545,a0RG000000PpXsXMAV,a0SG000000Gf3zjMAB,Furnace/Air Handler,Gas,Carrier,,,CNPHP6024ALAAAAA,2012,Attic,Horizontal,,,,,,0,0,0,0,0,,,,,,
545,a0RG000000PpXsXMAV,,Refrigerator,Electric,Kenmore,,10676249402,,2006,,,,,,,,0,0,0,0,0,120,6.5,,,,
545,a0RG000000PpXsXMAV,,Dishwasher,Electric,Whirlpool,,GU2455XTSS3,,,,,,,,,,0,0,0,0,0,120,2.7,,,,
545,a0RG000000PpXsXMAV,,Oven,Electric,Whirlpool,,GBS307PRS01,,,,,,,,,,0,0,0,0,0,240,22.0,0,,,
545,a0RG000000PpXsXMAV,,Microwave,Electric,Whirlpool,,GT4175SPS-2,,2007,,,,,,,,0,0,0,0,0,120,10.0,0,,,
545,a0RG000000PpXsXMAV,,Range,Gas,Whirlpool,,,GLS3064RS01,,,,,,,,,0,0,0,0,0,,,,,,
545,a0RG000000PpXsXMAV,,Water Heater,Gas,State Select,,GS650YBRT,,2007,,,50.00,,40000,,,1,1,0,0,0,,,0,,,
545,a0RG000000PpXsXMAV,,Clotheswasher,Electric,GE,,WJRE5500G1WW,,,,,,,,,,0,0,0,0,0,120,10.0,0,,,
545,a0RG000000PpXsXMAV,,Dryer,Gas,Kenmore,,,11078002011,,,,,,20000,,,0,0,0,0,0,120,6.0,,,,
3036,a0RG000000PpXs3MAF,a0SG000000Gf3SvMAJ,Air Condenser/Compressor,Electric,Carrier,,24ABC630A300,,2011,,,,,30000,16.00,,0,0,0,0,0,240,16.8,0,,,
3036,a0RG000000PpXs3MAF,a0SG000000Gf3SvMAJ,Furnace/Air Handler,Electric,Carrier,,,CNPHP3117ATAABAA,2010,Attic,Horizontal,,120V Air handler/furnace. Furnace label inaccessible.,,,,0,0,0,0,0,,,0,,,
3036,a0RG000000PpXs3MAF,,Water Heater,Gas,A. O. Smith,,GVR40300,,2011,,,40.00,Gas appliance - no voltage or wattage.,40000,,,1,0,0,0,0,,,0,,,A
3036,a0RG000000PpXs3MAF,,Refrigerator,Electric,Whirlpool,,,GSS30C6EYY03,2012,,,0.00,,0,,,0,0,0,0,0,120,7.2,1,Side-by-Side,Underneath the Unit,
3036,a0RG000000PpXs3MAF,,Microwave,Electric,GE,,,JVM1750SP1SS,2010,,,0.00,,0,,,0,0,0,0,0,120,13.0,,,,
3036,a0RG000000PpXs3MAF,,Range,Gas,GE,,,CGS985SET1SS,2011,,,0.00,Combination setup - gas range with electric oven.,0,,,0,0,0,0,0,120,15.0,0,,,
3036,a0RG000000PpXs3MAF,,Dishwasher,Electric,GE,,,PDWT480R30SS,2011,,,0.00,,0,,,0,0,0,0,0,120,9.9,,,,
3036,a0RG000000PpXs3MAF,,Clotheswasher,Electric,Samsung,,,WF337AAGXAA,2007,,,0.00,,0,,,0,0,0,0,0,120,10.0,,,,
3036,a0RG000000PpXs3MAF,,Dryer,Electric,Samsung,,,DV337AEGXAA,2007,,,0.00,,0,,,0,0,0,0,0,240,22.5,,,,
2829,a0RG000000PpXsmMAF,a0SG000000Gf3SqMAJ,Air Condenser/Compressor,Electric,American Standard,,7A4030A100A0,,1994,,,,,30000,14.00,,0,0,0,0,0,240,17.0,0,,,
2829,a0RG000000PpXsmMAF,a0SG000000Gf3SqMAJ,Furnace/Air Handler,Gas,American Standard,,Inaccessible,,,Attic,Horizontal,,Outer decal: American Standard Freedom 80. Model label not accessible.,,,,0,0,0,0,0,Inaccessible,,0,,,
2829,a0RG000000PpXsmMAF,,Refrigerator,Electric,Amana,,,BR18VSE,2000,,,,,,,,0,0,0,0,0,120,7.1,0,Freezer on Bottom,Underneath the Unit,
2829,a0RG000000PpXsmMAF,,Dishwasher,Electric,GE,,,GSD3800G00BB,2002,,,,,,,,0,0,0,0,0,120,6.2,0,,,
2829,a0RG000000PpXsmMAF,,Microwave,Electric,Haier,,HMC935SESS,,Post-1993,,,,"120V, label inaccessible.",,,,0,0,0,0,0,,,0,,,
2829,a0RG000000PpXsmMAF,,Oven,Electric,Jenn Air,,,W2451B,1995,,,,,,,,0,0,0,0,0,240,21.3,0,,,
2829,a0RG000000PpXsmMAF,,Dryer,Gas,Kenmore,,,11078332700,2008,,,,,22000,,,0,0,0,0,0,120,6.0,0,,,
2829,a0RG000000PpXsmMAF,,Clotheswasher,Electric,Maytag,,,MVWC300VW1,2010,,,,,,,,0,0,0,0,0,120,10.0,0,,,
2829,a0RG000000PpXsmMAF,,Water Heater,Gas,State Industries,,PRV40NORSO,,1994,,,40.00,"Input 35000 BTU/hr. Gas appliance, no voltage, amperage, or wattage.",35000,,,1,0,0,0,0,,,0,,,Hot
5677,a0RG000000PpXtVMAV,a0SG000000Gf3SlMAJ,Air Condenser/Compressor,Electric,Goodman,,CKQ30-18,,1998,,,,,30000,10.00,,0,0,0,0,0,240,14.5,0,,,
5677,a0RG000000PpXtVMAV,a0SG000000Gf3SlMAJ,Furnace/Air Handler,Gas,Goodman,,GMP075-3,,1998,Attic,Horizontal,,75000 BTU/hr,75000,,80.00,0,0,0,0,0,120,5.2,0,,,
5677,a0RG000000PpXtVMAV,,Refrigerator,Electric,Maytag,,,MSD2272VES01,2010,,,,,,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Underneath the Unit,
5677,a0RG000000PpXtVMAV,,Dishwasher,Electric,Maytag,,,MDBH969AWS1,2010,,,,,,,,0,0,0,0,0,120,9.8,0,,,
5677,a0RG000000PpXtVMAV,,Range,Gas,Maytag,,,MGR7662WS,2010,,,,,,,,0,0,0,0,0,120,10.0,0,,,
5677,a0RG000000PpXtVMAV,,Microwave,Electric,Maytag,,,MMV4203DS00,2010,,,,,,,,0,0,0,0,0,120,14.5,0,,,
5677,a0RG000000PpXtVMAV,,Water Heater,Gas,Bradford White,,,MI40T5LN10,1991,,,40.00,"Input 34000 BTU/hr. Gas appliance, no voltage, amperage, or wattage.",34000,,,1,0,0,0,0,,,0,,,Between warm and hot
5677,a0RG000000PpXtVMAV,,Clotheswasher,Electric,Whirlpool,,,WTW8240YW0,2011,,,,,,,,0,0,0,0,0,120,8.0,0,,,
5677,a0RG000000PpXtVMAV,,Dryer,Gas,Maytag,,,LDG7314AAE,1991,,,,,,,,0,0,0,0,0,120,6.0,0,,,
2953,a0RG000000PpXusMAF,a0SG000000Gf3SbMAJ,Air Condenser/Compressor,Electric,American Standard,,4A7A5030E1000AB,,2012,,,,,30000,16.00,,0,0,0,0,0,240,12.0,0,,,
2953,a0RG000000PpXusMAF,a0SG000000Gf3SbMAJ,Furnace/Air Handler,Gas,American Standard,,AUD1B080A9H31B,,2012,Closet,Up Flow,,"120V, amps and BTUs not found.",,,80.00,0,0,0,1,0,,,0,,,
2953,a0RG000000PpXusMAF,,Water Heater,Gas,A. O. Smith,,GVR40200,,2010,,,40.00,"Gas appliance, no voltage, amperage, or wattage.",40000,,,1,0,0,0,0,,,0,,,A
2953,a0RG000000PpXusMAF,,Microwave,Electric,Samsung,,,SMH9151W,2009,,,,,,,,0,0,0,0,0,120,13.1,0,,,
2953,a0RG000000PpXusMAF,,Range,Gas,Maytag,,,MGR7662WW2,2011,,,,,,,,0,0,0,0,0,120,10.0,0,,,
2953,a0RG000000PpXusMAF,,Dryer,Electric,Maytag,,,DE308,1989,,,,,,,,0,0,0,0,0,240,23.0,0,,,
2953,a0RG000000PpXusMAF,,Clotheswasher,Electric,LG,,,707KWBY00821,2007,,,,,,,,0,0,0,0,0,120,5.0,0,,,
2953,a0RG000000PpXusMAF,,Refrigerator,Electric,Sears,,,25371832104,2002,,,,,,,,0,0,0,0,0,120,4.5,0,Freezer on Top,Underneath the Unit,
6941,a0RG000000PpXuYMAV,a0SG000000Gf69rMAB,Air Condenser/Compressor,Electric,Carrier,,,25HNA624A300,2007,,,,,24000,16.00,,0,0,0,0,0,240,15.9,0,,,
6941,a0RG000000PpXuYMAV,a0SG000000Gf3SgMAJ,Air Condenser/Compressor,Electric,Carrier,,,24ANA148A300,2008,,,,,48000,21.00,,0,0,0,0,0,240,28.7,0,,,
6941,a0RG000000PpXuYMAV,,Water Heater,Tankless,Rheem,,,RTG74XN2,2007,,,0,,199000,,,1,0,0,0,0,120,2.0,0,,,120
6941,a0RG000000PpXuYMAV,,Dishwasher,Electric,Jenn Air,,Inaccessible,,2007,,,,"120V, label not visible",,,,0,0,0,0,0,,,0,,,
6941,a0RG000000PpXuYMAV,,Range,Gas,Jenn Air,,PRG3610NP,,2007,,,,,,,,0,0,0,0,0,120,20.0,0,,,
6941,a0RG000000PpXuYMAV,,Microwave,Electric,Maytag,,,UMC5200BAS,2007,,,,,,,,0,0,0,0,0,120,9.2,,,,
6941,a0RG000000PpXuYMAV,,Refrigerator,Electric,Samsung,,,RM257ABRS,2007,,,,"Four door refrigerator with Fridge, Freezer, Arctic Select, and Fresh Select compartments. Amperage not listed on label.",,,,0,0,0,0,0,120,,1,,Underneath the Unit,
6941,a0RG000000PpXuYMAV,,Clotheswasher,Electric,LG,,,WM2455HW,2008,,,,,,,,0,0,0,0,0,120,10.0,0,,,
6941,a0RG000000PpXuYMAV,,Dryer,Electric,LG,,DLE3733W,,2008,,,,,,,,0,0,0,0,0,240,26.0,0,,,
6941,a0RG000000PpXuYMAV,a0SG000000Gf3SgMAJ,Furnace/Air Handler,Gas,Carrier,,,58CVA090-16,2007,Closet,Up Flow,,,88000,,80.00,0,0,0,0,0,120,9.6,0,,,
6941,a0RG000000PpXuYMAV,a0SG000000Gf69rMAB,Furnace/Air Handler,Electric,Carrier,,,FE4ANF003,2007,Closet,Up Flow,,"Electric furnace, no BTUs or AFUE. HSPF not listed.",,,,0,0,0,0,0,240,5.4,0,,,
4922,a0RG000000PpsVgMAJ,a0SG000000Gf8PaMAJ,Air Condenser/Compressor,Electric,Goodman,,,ASZ160361AC,2007,,,,,36000,16.00,,0,0,0,0,0,240,21.8,0,,,
4922,a0RG000000PpsVgMAJ,,Dishwasher,Electric,Maytag,,,MDBH945AWB,2007,,,,,,,,0,0,0,0,0,120,9.0,0,,,
4922,a0RG000000PpsVgMAJ,,Microwave,Electric,Whirlpool,,,MH2175XSB-2,2007,,,,,,,,0,0,0,0,0,120,8.3,0,,,
4922,a0RG000000PpsVgMAJ,,Range,Gas,Whirlpool,,,SF362LXTB,2007,,,,,,,,0,0,0,0,0,120,10.0,0,,,
4922,a0RG000000PpsVgMAJ,,Refrigerator,Electric,Whirlpool,,,GR2FHMXPB01,2005,,,,,,,,0,0,0,0,0,120,6.5,0,Freezer on Top,Underneath the Unit,
4922,a0RG000000PpsVgMAJ,,Dryer,Electric,Whirlpool,,,LER5636PQ0,2005,,,,,,,,0,0,0,0,0,240,26.0,0,,,
4922,a0RG000000PpsVgMAJ,,Clotheswasher,Electric,Whirlpool,,,LSQ9200PQ0,2005,,,,,,,,0,0,0,0,0,120,10.0,0,,,
4922,a0RG000000PpsVgMAJ,,Water Heater,Tankless,Rheem,,,RHNG0906P000373,2009,,,0,,199900,,,1,0,0,0,0,120,2.0,0,,,120
4922,a0RG000000PpsVgMAJ,a0SG000000Gf8PaMAJ,Furnace/Air Handler,Electric,Goodman,,,AEPF303616BB,2007,Attic,Horizontal,,Capacity 30000-36000 BTU/hr,30000,,100.00,0,0,0,0,0,240,3.1,0,,,
9343,a0RG000000Ppwc4MAB,a0SG000000Gf9CBMAZ,Air Condenser/Compressor,Electric,Goodman,,,CKT36-1B,1996,,,,,36000,13.00,,0,0,0,0,0,240,21.8,0,,,
9343,a0RG000000Ppwc4MAB,a0SG000000Gf9CBMAZ,Furnace/Air Handler,Gas,Goodman,,GMP075-3,,1998,Closet,Up Flow,,,75000,,80.00,0,0,0,0,1,120,5.2,0,,,
9343,a0RG000000Ppwc4MAB,,Water Heater,Tankless,Takagi,,,T-K3,2006,,,0,Setpoint not recorded.,199000,,,0,0,0,0,0,120,3.0,0,,,
9343,a0RG000000Ppwc4MAB,,Dryer,Electric,Kenmore,,,11062912100,2001,,,,,,,,0,0,0,0,0,240,28.0,0,,,
9343,a0RG000000Ppwc4MAB,,Clotheswasher,Electric,,General Electric,,,Post-1993,,,,Label not visible.,,,,0,0,0,0,0,,,0,,,
9343,a0RG000000Ppwc4MAB,,Dishwasher,Electric,Maytag,,,MDB5100AWW,2001,,,,,,,,0,0,0,0,0,120,11.0,0,,,
9343,a0RG000000Ppwc4MAB,,Range,Gas,Kenmore,,,790.78652602,2007,,,,"120V, amperage not listed.",,,,0,0,0,0,0,,,0,,,
9343,a0RG000000Ppwc4MAB,,Refrigerator,Electric,Kenmore,,,10658422700,2007,,,,,,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Underneath the Unit,
7510,a0RG000000PqCfRMAV,a0SG000000GfCVWMA3,Air Condenser/Compressor,Electric,Lennox,,XP1903623005,,2009,,,,,36000,18.00,,0,0,0,0,0,240,23.7,0,,,
7510,a0RG000000PqCfRMAV,a0SG000000GfHGaMAN,Air Condenser/Compressor,Electric,Lennox,,XP1903623005,,2009,,,,,36000,18.00,,0,0,0,0,0,240,23.7,0,,,
7510,a0RG000000PqCfRMAV,a0SG000000GfCVWMA3,Furnace/Air Handler,Electric,Lennox,,CBX27UH042230602,,2009,Attic,Horizontal,,"Electric furnace, no BTUs. HSPF not listed.",0,,,0,0,0,0,0,240,7.6,0,,,
7510,a0RG000000PqCfRMAV,,Microwave,Electric,GE,,,JE1860SH04,2005,,,0.00,,0,,,0,0,0,0,0,120,12.9,,,,
7510,a0RG000000PqCfRMAV,,Oven,Electric,GE,,,JTP25SOH3SS,2005,,,0.00,,0,,,0,0,0,0,0,240,11.3,0,,,
7510,a0RG000000PqCfRMAV,,Dishwasher,Electric,Bosch,,,SHX45P05UC60,2010,,,0.00,,0,,,0,0,0,0,0,120,12.0,0,,,
7510,a0RG000000PqCfRMAV,,Refrigerator,Electric,Whirlpool,,,GS5VHAXWY00,2009,,,0.00,,0,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Underneath the Unit,
7510,a0RG000000PqCfRMAV,,Dryer,Electric,Maytag,,,MED6000XW1,2011,,,0.00,,0,,,0,0,0,0,0,240,24.0,0,,,
7510,a0RG000000PqCfRMAV,,Clotheswasher,Electric,Maytag,,,MHW6000XW2,2011,,,0.00,,0,,,0,0,0,0,0,120,12.0,0,,,
7510,a0RG000000PqCfRMAV,,Water Heater,Electric,A. O. Smith,,,ECT52200,2009,,,50.00,Electric waterheater - no BTUS. Setpoint not accessible.,,,,1,0,0,0,0,240,18.8,0,,,
7510,a0RG000000PqCfRMAV,a0SG000000GfHGaMAN,Furnace/Air Handler,Electric,Lennox,,CBX27UH042230602,,2009,Attic,Horizontal,,"Electric furnace, no BTUs. HSPF not listed.",0,,,0,0,0,0,0,240,7.6,0,,,
7951,a0RG000000QtBkEMAV,a0SG000000GfgdXMAR,Air Condenser/Compressor,Electric,Lennox,,XC14-030-230-03,,2003,,,,,30000,15.00,,0,0,0,0,0,240,15.0,0,,,
7951,a0RG000000QtBkEMAV,a0SG000000GfgYWMAZ,Air Condenser/Compressor,Electric,Ruud,,,UPMC-024JAZ,2005,,,,,24000,10.00,,0,0,0,0,0,240,12.2,0,,,
7951,a0RG000000QtBkEMAV,,Refrigerator,Electric,Whirlpool,,,ED5FHAXVO00,2008,,,,,,,,0,0,0,0,0,120,6.5,1,Side-by-Side,Underneath the Unit,
7951,a0RG000000QtBkEMAV,,Range,Gas,Kenmore,,,362.72621301,2000,,,,,,,,0,0,0,0,0,120,5.0,0,,,
7951,a0RG000000QtBkEMAV,,Microwave,Electric,Kenmore,,,721.62622200,2003,,,,,,,,0,0,0,0,0,120,14.0,,,,
7951,a0RG000000QtBkEMAV,,Clotheswasher,Electric,Maytag,,,MHWZ400TQ01,2008,,,,,,,,0,0,0,0,0,120,10.0,0,,,
7951,a0RG000000QtBkEMAV,,Dryer,Gas,Maytag,,,MEDZ400TQ1,2008,,,,,,,,0,0,0,0,0,120,23.0,0,,,
7951,a0RG000000QtBkEMAV,a0SG000000GfgYWMAZ,Furnace/Air Handler,Gas,Lennox,,SL28OUH070V36A-01,,2010,Closet,Up Flow,,,52800,,80.00,0,0,0,1,0,120,7.7,0,,,
7951,a0RG000000QtBkEMAV,a0SG000000GfgdXMAR,Furnace/Air Handler,Electric,Ruud,,,UBHC-14J11SHH,2003,Attic,Horizontal,,HSPF unknown,,,,0,0,0,0,0,240,44.3,0,,,
7951,a0RG000000QtBkEMAV,,Water Heater,Gas,Kenmore,,,153.339462,2006,,,40,"Gas appliance, no voltage, amperage, or wattage",40000,,,1,0,0,0,0,,,0,,,Between B and C
6730,a0RG000000Qsf9aMAB,a0SG000000GfKAiMAN,Air Condenser/Compressor,Electric,Rheem,,,RAMB-048JBZ,,,,,,46500,12.00,,0,0,0,0,0,240,21.3,,,,
6730,a0RG000000Qsf9aMAB,,Dryer,Electric,LG,,,208KWQW9J892,,,,,,,,,0,0,0,0,0,240,,,,,
